experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,123,phase_aware_mtt,4,0.19360817114561812,0.2024494107723286,1.0456656326765295,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,123,phase_aware_mtt,4,0.18250893349124328,0.22943110436589267,1.2570952006406892,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,123,phase_aware_mtt,4,0.20102821390740858,0.282761814010706,1.4065777560006727,81,
cross_arch_phase_aware_early_stop,weather,DLinear,DLinear,7,phase_aware_mtt,1,0.19611482925529242,0.2009749433572862,1.024781981660689,81,
cross_arch_phase_aware_early_stop,weather,DLinear,DLinear,7,phase_aware_mtt,1,0.19611482925529242,0.1993369685021752,1.0164298602972464,81,
cross_arch_phase_aware_early_stop,weather,DLinear,MLP,7,phase_aware_mtt,1,0.17910457341721553,0.2122109066893203,1.1848435952273824,81,
cross_arch_phase_aware_early_stop,weather,DLinear,CNN,7,phase_aware_mtt,1,0.18661918405643865,0.20854686700046038,1.117499618567565,81,
cross_arch_phase_aware_early_stop,weather,DLinear,CNN,7,phase_aware_mtt,1,0.18661918405643865,0.21047153571016375,1.1278129672162296,81,
cross_arch_phase_aware_early_stop,weather,DLinear,DLinear,42,phase_aware_mtt,1,0.19611482925529242,0.2067396227867993,1.0541763902905887,81,
cross_arch_phase_aware_early_stop,weather,DLinear,DLinear,42,phase_aware_mtt,1,0.19611482925529242,0.20826879172922344,1.0619737044877398,81,
cross_arch_phase_aware_early_stop,weather,DLinear,MLP,42,phase_aware_mtt,1,0.17910457341721553,0.21623198439585845,1.2072946004128906,81,
cross_arch_phase_aware_early_stop,weather,DLinear,MLP,42,phase_aware_mtt,1,0.17910457341721553,0.2074430052118357,1.158222826217883,81,
cross_arch_phase_aware_early_stop,weather,DLinear,CNN,42,phase_aware_mtt,1,0.18661918405643865,0.21877301187060258,1.172296476253158,81,
cross_arch_phase_aware_early_stop,weather,DLinear,CNN,42,phase_aware_mtt,1,0.18661918405643865,0.20663657490553336,1.1072633070940923,81,
cross_arch_phase_aware_early_stop,weather,DLinear,DLinear,123,phase_aware_mtt,1,0.19611482925529242,0.2004496512626467,1.0221034891844483,81,
cross_arch_phase_aware_early_stop,weather,DLinear,MLP,123,phase_aware_mtt,1,0.17910457341721553,0.24945023713559014,1.3927630790002652,81,
cross_arch_phase_aware_early_stop,weather,DLinear,MLP,123,phase_aware_mtt,1,0.17910457341721553,0.26397285455918534,1.4738476495754982,81,
cross_arch_phase_aware_early_stop,weather,DLinear,CNN,123,phase_aware_mtt,1,0.18661918405643865,0.21390766030552402,1.1462254611553366,81,
cross_arch_phase_aware_early_stop,weather,DLinear,CNN,123,phase_aware_mtt,1,0.18661918405643865,0.2123942057639493,1.138115606055354,81,
